user_id,book_id_list
443690,"1204545,1108973,165529,4172977,438249,1867720,3895300,625273,2236323,2473996,2209477,715,1727705,33078,4412611,625734,2101235,2352976,28302,25357"
444731,"6235594,2375018,614887,163489,2391766,1446974,2486212,446229,2231328,433856,1214828,4257628,389215,709075,2209477,2351675,1046376,4210483"
449051,"466221,2131332,2486212,463181,126927,2318816,2077927,2407015,2424516,716862,1038097,103890,428685,1098150,828221,1037723,305091,272375,2352976,1214828"
454151,"6841975,671011,1033732,463212,6892,2356900,389215,316274,1273942,531550,420807,8467358,4210483,1968152,8369,1727705,715,481572,1720918,2071831"
457361,"2183027,2280650,2281797,2281802,2289395,2320793,4241638,2229321,2379887,273740,2221788,310468,2458413,2854750,187661,1267116,103890,272375,1004875"
466091,"424233,2274857,2527559,3248050,272900,479301,114116,313171,304786,242776,180982,2463179,103838,118811,666498,1968254,2460379,455434,396779,2578149"
468140,"842864,614887,671011,218833,2300795,220899,2186305,476483,1858824,306238,103890,1836702,4368121,625734,2303346,2254913,28302,2062812,1319281,1385630"
469361,"2388495,3766759,884392,175520,2290118,2486212,716862,1101948,5428,531001,103890,361725,1773833,305091,10480,272375,2352976,2580687,23204,1720918"
469441,"1342077,850815,1117461,287299,1350523,1093633,2145645,2108430,2382457,206553,2427611,504658,962441,962437,501895,2930800,3848248,2424516,1941043"
471180,"2405353,3891058,9427,424002,367617,2368581,5135179,1785776,2077927,1121649,428685,1858824,5086129,2524593,1037723,1245772,2325250,2254913,2347744,220899"
473490,"2344017,3001768,3758968,4421068,2347318,962441,840500,2286120,2854876,1281957,1266045,2231328,2019613,446229,1858824,473795,1769545,1101948,2580687,23204"
474241,"2013360,2368325,2010352,2186305,316274,1785776,722880,103890,1046376,2524593,716862,434096,28302,1098150,1679042,181149,2573241,2352976,1727705,536767"
475171,"227736,438783,2614362,1871075,2463719,2486212,2318816,1902534,2592020,2407015,1035814,1858824,8467358,709075,2294752,305091,2254913,1098150,460012,3026"
476121,"1245,476688,2344254,1625206,6541,197849,1802692,430839,1224447,562512,4283155,1726761,186099,420807,1769545,1757592,1332296,2372666,1362074,2573241"
477171,"447400,2555490,2274394,1799746,840500,1271808,2463719,2441836,2229477,2251771,1323588,554183,2458413,681470,2759493,433856,1785776,1462299,1035814,971769"
477251,"1843544,2358975,2737394,445181,2537878,2580673,7092940,3758968,306675,307371,2301601,812015,2473507,2770245,1239169,2770246,3217531,4533115,4625173,8376950"
477301,"1274701,1355115,1779866,2113055,2233849,2473507,2458413,2019613,490598,620361,1902534,531550,306238,5243596,428685,1836702,272375,28302,220899,2454485"
478030,"1325745,126927,1345763,311412,170357,34134,531550,1350395,1612347,800684,428685,828221,10480,2101235,28302,1727705,2178756,536767"
478150,"1099024,251193,3193318,2870632,2959600,2596624,4019920,4421068,3756256,680199,2370751,11936,841243,2229477,2854876,3871708,2759493,4627936,4640422,467539"
481930,"18790,625273,1270359,2473996,2523793,2321956,2216349,2300795,2575827,867246,1918727,459282,625734,1609097,485757,2465924,1240867,1947821,2214808,2141878"
482130,"1211048,2199314,1941429,1848808,2599190,867246,2370751,254097,1918727,170357,2186305,454134,2344026,459041,459042,2214808"
483190,"1763962,1510247,1092325,1274239,140666,1560733,2605008,5247004,2450741,78643,2379664,2443673,1249821,448998,2599190,531550,4591168,145975,2448177"
483301,"2129358,985646,632561,2106821,1928144,162966,305413,2323006,3852310,4335430,4283320,1376128,887229,1326209,4795015,4612348,4411279,4851064,5110528,253112"
484441,"2274857,127934,305760,2271,6235594,163489,24722,5428,446229,28302,433856,420807,454134,2209477,1101948,2352976,1947821,25357,1720918,715"
486581,"4296232,2388642,2388641,2600001,2370751,11936,1446974,2486212,2485599,2407015,1035814,2525634,2524593,1037723,1118435,2347744,2101235,2573241,2352976"
487191,"156597,102678,4018180,1122588,29649,1310304,466401,325237,4145596,1367927,2048026,2364500,2941609,573120,2438250,322105,485540,542931,2531572,31876"
487740,"2531976,2339309,3793255,2332590,3793267,2882305,2994913,3148222,4587178,3865339,2534765,3138685,3863983,2442937,2534767,2759601,4363519,4754692,4133440,4320169"
489141,"1788424,2054930,1325745,2436166,680199,2229477,841243,1442680,2469397,2406048,2854876,2427627,2458413,2759493,2592020,170357,1462299,34134,3174283,1118435"
490431,"3915607,2204079,2614362,2231328,1121649,1726761,1856383,473795,2209477,1240867,317,8467358,4210483,2254913,1612347,5143300,2388640,1653700,1273942,481572"
491360,"2159539,449381,14963,2172495,2214811,218833,2525634,2573241,3756355,1796985,2294752,485757,454134,428685,1858824,2920393,871855,3097402,2254913,1653700"
491910,"480866,2486212,1918727,126927,2186305,681470,306238,2458040,625734,2209477,325808,1037723,305091,2294752,308364,2214808,1947821,2349719,2141878,1720918"
492111,"1123448,2233096,2236867,659340,1816663,1132532,3800932,2193846,3784666,1075490,428685,4007545,510834,1254236,2912131,3198385,3786400,1679042,2141878,413830"
492660,"2533501,1007643,18790,2473996,2523793,1812070,2216349,2131332,2575827,867246,1446974,2486212,2407015,2465924,716862,1240867,2524593,2573241,2214808,2141878"
494350,"380247,4032,572338,671011,1271808,1360858,2463719,311412,485757,5679028,1350395,316274,253112,625734,454134,709075,1074594"
495491,"1281959,1271808,986361,2286863,1266045,126927,431081,971769,709075,145975,2592020,8467358,1118435,1037723,181149,2101235,308364,2062812,321553,868187"
495901,"2145220,2473507,1360858,2356900,2599190,531550,681470,1856383,716862,722880,6892,170357,8467358,428685,1035814,181149,485757,2101235,4210483,715"
495951,"550487,186412,39248,671011,572338,311412,317,2372666,1046376,1726761,828221,625734,2407015,8467358,2424233,1118435,5679028,316274,800684"
496601,"6841975,1670299,1442680,2486212,2356900,459282,1836702,1858824,531001,1798025,2303346,1037723,473795,1118435,1350395,181149,2254913,8369,2448177"
498290,"2225251,1892427,2274394,2332590,3308395,840500,2854876,2286120,2251771,1323588,2469397,2180196,2427627,2186305,2599190,681470,722880,103890,2351675"
500830,"261767,556903,261771,2455034,1722245,841490,2576853,2249668,458134,112023,1356484,1359855,324513,1104499,115020,1326209,1356489,2531938,2918407,1116418"
501791,"2427402,320398,511816,420807,476483,620361,625734,1121649,412945,2209477,2449615,8336450,8467358,1118435,8369,1319281,25357,2541759,715,481572"
502921,"3116707,901302,1353512,2458413,1446974,2019613,1046376,722880,1612347,716862,8467358,1037723,1118435,305091,709075,2101235,2351675,308364,364144,1720918"
503501,"2594395,1198519,478956,309421,1819862,2341451,305876,454554,104961,3075532,478631,2284142,1288384,551,2913118,1336324,3316540,778262,805861,214961"
505320,"1088585,1239665,1670299,2473507,463181,126927,2186305,1462299,620361,1836702,454134,1726761,103890,2534924,473795,971769,2448177,321553"
505410,"462665,867246,2300795,2599190,1609097,1918727,1856383,1612347,33078,7804328,531001,8467358,1858824,166554,1037723,2347744,1968152,308364,23204,2141878"
508350,"21296,1956493,188866,488089,126927,463181,2356900,531550,722880,1856383,420807,103890,2372666,8467358,1046376,1769545,272375,8369,25357,442593"
510700,"5119,20,2368325,232739,2186305,6892,1345763,311412,389215,1035814,5679028,1679042,10480,4210483,709075,1074594,5143300,2247538,1612347"
512261,"3758968,2604995,1848808,36960,232739,3756355,1609097,620361,2525634,6892,1046376,625734,103890,428685,420807,1612347,1858824,5143300,253112,1968152"
514400,"2274394,1785286,1353581,2458413,1446974,2486212,446229,2407015,681470,722880,2525634,2524593,2449615,716862,2209477,1350395,2351675,181149,272375,2454485"
518130,"868624,571911,772198,658891,2695962,2543486,2406945,897266,3903928,2172558,2313877,14031,4387447,3736399"
520250,"2251382,235965,380247,14900,498082,3965272,114252,314759,2817541,1880277,322087,2598257,1726761,2646402,194378,655845,1769921,2110074,2480164,3014740"
523671,"1271808,2388641,2463719,196603,2077927,3113920,490598,6892,1462299,306238,722880,103890,1769545,420807,2209477,709075,4210483,166554,2347744,1214828"
529101,"6841975,2314217,2129358,454554,1122607,178418,493352,550490,709360,1227979,21192,221444,3419017,2930398,163489,167090,39248,2599190,6892,3894757"
530320,"1354194,1717264,226625,3736495,2141951,4032,1345763,1035814,4629289,4700614,5075707,1350395,4943719,2409903,190872,473795,8467358,2209477,709075,2351675"
530860,"314537,2182042,846904,39222,383048,181952,1291213,442320,39223,2205226,2145455,2458413,2300795,1918727,722880,1121649,1350395,1769545,145975,181149"
531190,"2360254,4177156,1788424,4044034,4204981,680199,841243,1779866,2406048,2458413,2295424,531550,722880,5075707,103890,2534924,1858824,166554,272375,2454485"
531521,"2550430,2525028,449377,2216001,2107106,2300795,1918727,2295424,1609097,1798025,1121649,483576,553926,103890,166554,1037723,5143300,308364,2214808,220899"
532220,"1246148,1278290,2486314,500508,2241332,625273,18790,2141951,1871112,2473996,2523793,1812070,2216349,2368325,2575827,867246,2465924,3877819,2214808,1947821"
532980,"441119,2251388,1674363,1000374,1093633,637946,2184161,2226617,2317070,2406675,1326027,293880,1826143,559075,1306528,2337824,2158155,2473715,2260516,4336795"
533190,"2404069,541289,2260861,2486212,2019613,2195786,531550,1121649,1035814,1350395,308364,1769545,145975,4210483,2101235,2347744,1074594,434096,321323,1720918"
533980,"447400,2141936,2473917,1730510,868624,2462632,577529,2470824,312223,5806756,669159,839850,2283396,2183100,2526055,2191583,2893579,2541755,2334828,3138100"
536490,"2459300,2463430,445415,2318586,2229175,6892,2608421,3786181,1121649,1249823,454134,1035814,1726761,1293017,2485599,1118435"
537100,"669543,841293,6323,24221,2199458,2599190,2575827,485757,1609097,2372666,1046376,389215,316274,8369,1727705,531001,716862,145975,1947821,23204"
541770,"5066347,213395,2443673,535707,2248720,2441836,887229,2321956,395324,681470,1856383,1035814,468389,389215,2347744,8369,5679028,316274,868187,800684"
543650,"439686,2251382,202419,19415,399003,2234878,321301,37402,104511,1863151,325237,2195049,196862,2313877,233503,7209358,509052,310455,182177,217662"
544491,"2607185,871439,980036,1245,2219880,512586,2433485,2012,3160573,2443673,5260342,1785286,28060,2599062,126927,1858824,1836702,1902534,1118435,5143300"
545521,"2523390,37177,2388642,573666,2388641,3534874,2458413,2286863,2300795,2019613,2356900,1798025,170357,2449615,2534924,34134,1350395,11941,272375"
548591,"2145261,318839,16443,1540558,199318,6208624,2448584,3843706,2214811,2300795,2077927,1785776,2525634,241411,571074,103890,485757,2573241,28302,2062812"
550561,"281917,261767,556903,2196951,2486500,447400,853529,883674,1922051,2274739,170727,2458344,305328,1356482,3881791,602629,1742761,1441383,1090916,2162843"
553580,"424233,3954634,172609,4126753,4134907,3232549,2240355,2286863,1446974,2407015,8467358,2209477,2449615,1118435,2573241,4528741,1098150,2351675,2448177,1214828"
562071,"2603226,2482461,2407306,1892427,541289,3156229,1380964,573680,4390093,2229477,840500,2286120,2180196,2469397,2599190,2930800,454134,4134913,4152424,2466103"
562831,"2214680,1352957,2391738,2321869,2189574,1295449,2145184,305155,1879165,4421068,2083260,2600923,3769699,468013,1249821,2197478,1609097,306238,1798025,5428"
563410,"2178405,2458413,2370751,2599190,254097,2231328,2592020,2077927,681470,2424516,531001,722880,1101948,166554,828221,998313,2580687,23204"
564961,"272223,989616,572338,1360858,2295424,1350395,317,5679028,4210483,428685,531001,166554,2485599,8369,2101235,1968152,25357,220899,1273942"
567720,"31951,2173497,2477554,1788490,2234272,1628805,1113599,2371381,4827217,8366573,2351203,861249,516890,7784804,2214811,96964,464534,2359436,986361,2424380"
568110,"2435139,532060,2482461,178885,2145175,113763,2855761,1225065,2347325,2864014,3469018,2249202,1229855,3862957,4398112,4181938"
570821,"172731,102676,100794,438876,471093,195727,126927,1726761,620361,306238,170357,1121649,34134,207847,2372666,7274,2534924,1046376,145975"
571280,"2451009,3827554,1361273,2591988,2424291,2214811,2563979,2180196,1957553,2463719,2195786,2525634,2573241,2407015,709075,716862,2209477,2214808,179865"
573090,"430759,2555490,2332590,2527749,2259490,826458,5220724,2229477,2251771,2186305,485757,4902,1679042,6892,473795,2485599,709075,1074594,971769"
573110,"2525675,2429130,2214811,1446974,2486212,1918727,2077927,2407015,2525634,2524593,716862,428685,1037723,2209477,1118435,2294752,1098150,998313,2062812,321323"
573491,"671011,1271808,2356900,395324,2463719,1785776,145975,1726761,2454485,531001,1101948,2485599,709075,8369,2254913,1214828,567105,25357,2580687,2042862"
575201,"2127723,2351682,104506,98606,101958,2533573,100157,654190,703942,1293212,305121,161,112306,2081721,220837,2259490,5220724,305437,172644,709075"
583180,"453410,2428706,2589603,430490,1895551,2214811,463181,1785776,1902534,2424516,317,454134,625734,709075,305091,2573241,1074594,220899"
585040,"1809436,2608550,557108,4268950,520263,2214811,2486212,2077927,2407015,4370926,2525634,4025413,4965937,716862,428685,2209477,2351675,2573241,434096,2352976"
585770,"1819862,450195,2694951,2286863,2301271,216878,1968152,681470,4210483,1726761,476483,625734,1769545,610508,8467358,305091,25357,6609733,2042862,2141878"
587611,"1281959,2204362,2989726,4528615,4300483,3893974,1229855,2473507,1779866,126927,2186305,2195786,2424516,2759493,722880,2454485,8369,2175700,434096,2352976"
587621,"6841975,122545,3859123,444586,2436636,2332590,18790,2229477,1270359,2251771,931342,2463719,2019613,34134,2195786,2077927,531001,709075,166554,272375"
588710,"102824,1719602,225592,1728359,3892075,2364485,385266,3232549,1326209,2135525,1446974,681470,4627981,4710517,2869420,4370920,3614281,470886,2303346,1285658"
590010,"318100,2234272,428082,4390105,2300795,2231328,446229,454134,625734,1046376,420807,2209477,709075,166554,253112,1074594,1273942,220899,2141878,481572"
590761,"435566,1655711,1462245,2576853,1931341,850175,1119791,2286863,126927,2318816,531550,716862,305091,5143300,308364,2349719"
591881,"2298302,449072,678687,2114690,846076,2321956,317831,531550,4641466,420807,880294,532555,2148549,5201215,2294752,181149,1452011,8369,475248,998313"
592430,"2199464,2216099,1368942,448215,20413,1552726,474433,2333836,2286863,2573241,2077927"
594290,"36206,272223,220837,212216,2259490,98359,568079,2420390,2599190,2186305,681470,2424516,1858824,8369,2448177"
595321,"2856001,3954634,480547,705301,2436636,3561412,2596602,2913118,2568685,3789592,1021419,2301929,2180017,3708715,4581361,1856383,4396822,1037723,1074594,8369"
597500,"2214680,1817252,1377726,317900,316027,991769,2530551,2186276,318433,2239278,487590,2334112,1753399,2528326,459336,3892507,326481,610672,2456236,459671"
597761,"1738,2321869,2291653,436976,2854582,2913118,2289126,2730494,3960394,2424377,2528101,2854570,3911665,4713889,1300092,3773965,4570090,4583518,2855920,4393285"
598340,"31876,2608564,2575827,2356900,463181,2541759,306238,221096,454134,473795,323176,181149,166554,4210483,308364,434096,1319281,364144,715,321323"
598721,"1117456,480866,2474458,1546667,316995,214233,3193459,2256429,430839,2603156,14752,313249,3233173,2540380,432311,1972268,2234192,730189,3180841,113166"
599761,"1731430,2361929,2379278,3913870,4177156,853277,2354461,4173142,2893579,2596624,4044034,3862975,2368420,2993446,3893974,4134907,4204885,3075511,4002679,2533369"
600220,"2182677,2249202,126927,433856,490598,1462299,620361,681470,454134,1726761,103890,1035814,1858824,2209477,448059,2254913,2364305,998313,1214828,321553"
602331,"2254200,97586,1939977,2231609,1109933,1345705,7985,4313,1083692,2547561,2278636,1812070,1918727,428685,4582534,457186,172022,611051,1176480,1037723"
602990,"1244867,2229477,2854876,2186305,2356900,463181,2759493,2407015,620361,681470,1121649,454134,1095869,2570608,2534924,485757,166554,2351675,2294752,2485599"
603440,"2462632,2470824,273772,2869576,4370989,2145939,1128716,2563979,2459218,3113920,473795,454134,2525634,1035814,716862,1240867,2294752,2573241,1098150"
603811,"235965,1726860,3766759,459648,2107,2930398,437626,2575827,2356900,2186305,2214808,722880,2129220,1332296,4299382,1118435,166554,1947821,2141878,1385630"
